Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
SJW,SJW Corporation,38.99,$797.04M,na,Public Utilities,Water Supply,http//www.nasdaq.com/symbol/sjw,
SKM,SK Telecom Co.Ltd,22.9,$14.57B,na,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/skm,
SKX,Skechers U.S.A. Inc,24.75,$3.91B,1999,Consumer Non-Durables,Shoe Manufacturing,http//www.nasdaq.com/symbol/skx,
SLG,SL Green Realty Corporation,118.22,$11.86B,1997,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/slg,
SM,SM Energy Company,34.6,$2.37B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/sm,
SFS,Smart,13.62,$1.01B,2014,Consumer Services,Food Chains,http//www.nasdaq.com/symbol/sfs,
SNN,Smith & Nephew SNATS Inc,33.76,$15.45B,na,Health Care,Industrial Specialties,http//www.nasdaq.com/symbol/snn,
AOS,Smith (A.O.) Corporation,93.51,$8.16B,na,Consumer Durables,Consumer Electronics/Appliances,http//www.nasdaq.com/symbol/aos,
SNA,Snap-On Incorporated,152.02,$8.83B,na,Capital Goods,Industrial Machinery/Components,http//www.nasdaq.com/symbol/sna,
SQM,Sociedad Quimica y Minera S.A.,24.89,$6.55B,1993,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http//www.nasdaq.com/symbol/sqm,
SLRA,Solar Capital Ltd.,25.28,na,na,na,na,http//www.nasdaq.com/symbol/slra,
SAH,Sonic Automotive Inc,17.35,$788.52M,1997,Consumer Durables,Automotive Aftermarket,http//www.nasdaq.com/symbol/sah,
SON,Sonoco Products Company,50.61,$5.07B,na,Consumer Durables,Containers/Packaging,http//www.nasdaq.com/symbol/son,
SNE,Sony Corp Ord,32.78,$41.39B,na,Consumer Non-Durables,Consumer Electronics/Appliances,http//www.nasdaq.com/symbol/sne,
BID,Sotheby's,40.27,$2.22B,1988,Miscellaneous,Business Services,http//www.nasdaq.com/symbol/bid,
SFUN,SouFun Holdings Limited,4.57,$2.17B,2010,Technology,EDP Services,http//www.nasdaq.com/symbol/sfun,
SOR,Source Capital Inc,37.18,$321.8M,na,na,na,http//www.nasdaq.com/symbol/sor,
SJI,South Jersey Industries Inc,30.1,$2.39B,na,Public Utilities,Oil/Gas Transmission,http//www.nasdaq.com/symbol/sji,
SXE,Southcross Energy Partners LP,1.82,$119.5M,2012,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/sxe,
SO,Southern Company (The),50.96,$47.98B,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/so,
SOJA,Southern Company (The),27.81,na,2015,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/soja,
SCCO,Southern Copper Corporation,26.14,$20.23B,na,Basic Industries,Precious Metals,http//www.nasdaq.com/symbol/scco,
LUV,Southwest Airlines Company,36.52,$22.65B,na,Transportation,Air Freight/Delivery Services,http//www.nasdaq.com/symbol/luv,
SWX,Southwest Gas Corporation,70.77,$3.36B,na,Public Utilities,Oil & Gas Production,http//www.nasdaq.com/symbol/swx,
SWN,Southwestern Energy Company,14.16,$6.99B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/swn,
SWNC,Southwestern Energy Company,32.95,na,2015,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/swnc,
SPA,Sparton Corporation,21.93,$215.85M,na,Technology,Electrical Products,http//www.nasdaq.com/symbol/spa,
SPE,Special Opportunities Fund Inc.,14.45,$144.81M,na,na,na,http//www.nasdaq.com/symbol/spe,
SE,Spectra Energy Corp,36,$25.24B,na,Public Utilities,Oil & Gas Production,http//www.nasdaq.com/symbol/se,
SEP,Spectra Energy Partners LP,46.34,$14.31B,2007,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/sep,
SPB,Spectrum Brands Holdings Inc,130.32,$7.74B,na,Miscellaneous,Industrial Machinery/Components,http//www.nasdaq.com/symbol/spb,
TRK,Speedway Motorsports Inc,17.99,$740.15M,1995,Consumer Services,Services-Misc. Amusement & Recreation,http//www.nasdaq.com/symbol/trk,
SR,Spire Inc.,65.8,$3B,na,Public Utilities,Oil/Gas Transmission,http//www.nasdaq.com/symbol/sr,
SPR,Spirit Aerosystems Holdings Inc,44.78,$5.78B,2006,Capital Goods,Military/Government/Technical,http//www.nasdaq.com/symbol/spr,
SRC,Spirit Realty Capital Inc,13.15,$6.31B,2013,Consumer Services,Building operators,http//www.nasdaq.com/symbol/src,
SRLP,Sprague Resources LP,24.33,$518.33M,2013,Energy,Oil Refining/Marketing,http//www.nasdaq.com/symbol/srlp,
S,Sprint Corporation,6.05,$24.07B,2013,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/s,
SPXC,SPX Corporation,na,na,na,Technology,Industrial Machinery/Components,http//www.nasdaq.com/symbol/spxc,
FLOW,SPX FLOW Inc,26.87,$1.12B,2015,Technology,Industrial Machinery/Components,http//www.nasdaq.com/symbol/flow,
SQ,Square Inc,11.64,$3.98B,2015,Technology,Computer Software Prepackaged Software,http//www.nasdaq.com/symbol/sq,
STAG,Stag Industrial Inc,24.42,$1.74B,2011,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/stag,
SSI,Stage Stores Inc,5.99,$162.15M,na,Consumer Services,Clothing/Shoe/Accessory Stores,http//www.nasdaq.com/symbol/ssi,
SMP,Standard Motor Products Inc,42.75,$971.12M,na,Capital Goods,Auto PartsO.E.M.,http//www.nasdaq.com/symbol/smp,
SXI,Standex International Corporation,88.98,$1.14B,na,Technology,Industrial Machinery/Components,http//www.nasdaq.com/symbol/sxi,
SWH,Stanley Black & Decker Inc,125.07,$19.55B,na,Capital Goods,Industrial Machinery/Components,http//www.nasdaq.com/symbol/swh,
SWJ,Stanley Black & Decker Inc,26.19,na,na,Capital Goods,Industrial Machinery/Components,http//www.nasdaq.com/symbol/swj,
SWK,Stanley Black & Decker Inc,121.92,$18.34B,na,Capital Goods,Industrial Machinery/Components,http//www.nasdaq.com/symbol/swk,
STN,Stantec Inc,23.39,$2.66B,na,Consumer Services,Military/Government/Technical,http//www.nasdaq.com/symbol/stn,
SGU,Star Gas Partners LP,8.79,$502.68M,na,Consumer Services,Other Specialty Stores,http//www.nasdaq.com/symbol/sgu,
SRT,StarTek Inc,4.5,$70.81M,1997,Technology,Professional Services,http//www.nasdaq.com/symbol/srt,
HOT,Starwood Hotels & Resorts Worldwide Inc,78.46,$13.3B,na,Consumer Services,Hotels/Resorts,http//www.nasdaq.com/symbol/hot,
STWD,STARWOOD PROPERTY TRUST Inc,22.05,$5.25B,2009,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/stwd,
STT,State Street Corporation,68.99,$26.91B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/stt,
STO,Statoil ASA,16.43,$52.39B,na,Energy,Integrated oil Companies,http//www.nasdaq.com/symbol/sto,
SPLP,Steel Partners Holdings LP,14.74,$385.49M,na,Capital Goods,Industrial Specialties,http//www.nasdaq.com/symbol/splp,
SCS,Steelcase Inc.,14.2,$1.69B,1998,Consumer Durables,Office Equipment/Supplies/Services,http//www.nasdaq.com/symbol/scs,
SCM,Stellus Capital Investment Corporation,10.98,$137.03M,2012,na,na,http//www.nasdaq.com/symbol/scm,
SCQ,Stellus Capital Investment Corporation,25.48,na,2014,na,na,http//www.nasdaq.com/symbol/scq,
SCL,Stepan Company,67.23,$1.5B,na,Basic Industries,Package Goods/Cosmetics,http//www.nasdaq.com/symbol/scl,
STE,STERIS plc,71.1,$6.13B,na,Health Care,Industrial Specialties,http//www.nasdaq.com/symbol/ste,
STL,Sterling Bancorp,17.16,$2.24B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/stl,
STC,Stewart Information Services Corporation,45.99,$1.07B,na,Finance,Specialty Insurers,http//www.nasdaq.com/symbol/stc,
SF,Stifel Financial Corporation,37.21,$2.46B,na,Finance,Investment Bankers/Brokers/Service,http//www.nasdaq.com/symbol/sf,
SWC,Stillwater Mining Company,14.83,$1.8B,na,Basic Industries,Precious Metals,http//www.nasdaq.com/symbol/swc,
STM,STMicroelectronics N.V.,7.51,$6.63B,na,Technology,Semiconductors,http//www.nasdaq.com/symbol/stm,
SGY,Stone Energy Corporation,9.71,$55.25M,1993,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/sgy,
EDF,Stone Harbor Emerging Markets Income Fund,16.48,$260.25M,2010,na,na,http//www.nasdaq.com/symbol/edf,
EDI,Stone Harbor Emerging Markets Total Income Fund,15.58,$149.77M,2012,na,na,http//www.nasdaq.com/symbol/edi,
SGM,Stonegate Mortgage Corporation,4,$103.28M,2013,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/sgm,
STON,StoneMor Partners L.P.,24.36,$863.3M,2004,Consumer Services,Other Consumer Services,http//www.nasdaq.com/symbol/ston,
SRI,Stoneridge Inc,17.15,$477.51M,1997,Capital Goods,Auto PartsO.E.M.,http//www.nasdaq.com/symbol/sri,
STOR,STORE Capital Corporation,29.67,$4.55B,2014,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/stor,
GJH,STRATS Trust,9.91,na,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/gjh,
GJO,STRATS Trust,20.35,na,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/gjo,
GJS,STRATS Trust,17.81,na,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/gjs,
SYK,Stryker Corporation,113.48,$42.48B,na,Health Care,Medical_Dental Instruments,http//www.nasdaq.com/symbol/syk,
RGR,Sturm Ruger & Company Inc,64.75,$1.23B,na,Capital Goods,Ordnance And Accessories,http//www.nasdaq.com/symbol/rgr,
SPH,Suburban Propane Partners LP,33.9,$2.06B,1996,Consumer Services,Other Specialty Stores,http//www.nasdaq.com/symbol/sph,
SCNB,Suffolk Bancorp,33.52,$398.76M,na,Finance,Major Banks,http//www.nasdaq.com/symbol/scnb,
SMFG,Sumitomo Mitsui Financial Group Inc,6.62,$45.26B,na,Finance,Commercial Banks,http//www.nasdaq.com/symbol/smfg,
INN,Summit Hotel Properties Inc,13.94,$1.22B,2011,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/inn,
SUM,Summit Materials Inc,20.27,$2.63B,2015,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http//www.nasdaq.com/symbol/sum,
SMLP,Summit Midstream Partners LP,23.74,$1.58B,2012,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/smlp,
SUI,Sun Communities Inc,77.06,$5.29B,1993,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/sui,
SLF,Sun Life Financial Inc.,31.89,$19.54B,na,Finance,Life Insurance,http//www.nasdaq.com/symbol/slf,
SXCP,SunCoke Energy Partners LP,13.07,$603.97M,2013,Basic Industries,Steel/Iron Ore,http//www.nasdaq.com/symbol/sxcp,
SXC,SunCoke Energy Inc,7.25,$465.3M,2011,Basic Industries,Steel/Iron Ore,http//www.nasdaq.com/symbol/sxc,
SU,Suncor Energy  Inc.,28.47,$47.38B,na,Energy,Integrated oil Companies,http//www.nasdaq.com/symbol/su,
SXL,Sunoco Logistics Partners LP,30.66,$9.42B,2002,Energy,Natural Gas Distribution,http//www.nasdaq.com/symbol/sxl,
SUN,Sunoco LP,30.66,$3.43B,2012,Energy,Oil Refining/Marketing,http//www.nasdaq.com/symbol/sun,
SHO,Sunstone Hotel Investors Inc,13.74,$2.98B,2004,Consumer Services,Hotels/Resorts,http//www.nasdaq.com/symbol/sho,
STI,SunTrust Banks Inc,42.11,$20.88B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/sti,
SPN,Superior Energy Services Inc,17.58,$2.67B,na,Energy,Oilfield Services/Equipment,http//www.nasdaq.com/symbol/spn,
SUP,Superior Industries International Inc,28.58,$726.39M,na,Capital Goods,Auto PartsO.E.M.,http//www.nasdaq.com/symbol/sup,
SVU,SuperValu Inc.,5.37,$1.43B,na,Consumer Non-Durables,Food Distributors,http//www.nasdaq.com/symbol/svu,
SWFT,Swift Transportation Company,18.48,$2.47B,2010,Transportation,Trucking Freight/Courier Services,http//www.nasdaq.com/symbol/swft,
SWZ,Swiss Helvetia Fund Inc (The),10.56,$297.91M,na,na,na,http//www.nasdaq.com/symbol/swz,
SYF,Synchrony Financial,27.3,$22.77B,2014,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/syf,
SYT,Syngenta AG,78.75,$36.6B,na,Basic Industries,Agricultural Chemicals,http//www.nasdaq.com/symbol/syt,
SNX,Synnex Corporation,103.16,$4.1B,2003,Technology,Retail Computer Software & Peripheral Equipment,http//www.nasdaq.com/symbol/snx,
SNV,Synovus Financial Corp.,31.73,$3.9B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/snv,
GJP,Synthetic Fixed-Income Securities Inc,21.98,na,na,na,na,http//www.nasdaq.com/symbol/gjp,
GJR,Synthetic Fixed-Income Securities Inc,20.7,na,na,na,na,http//www.nasdaq.com/symbol/gjr,
GJT,Synthetic Fixed-Income Securities Inc,17.8034,na,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/gjt,
GJV,Synthetic Fixed-Income Securities Inc,25.828,na,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/gjv,
SYY,Sysco Corporation,52.09,$29.35B,na,Consumer Non-Durables,Food Distributors,http//www.nasdaq.com/symbol/syy,
SYX,Systemax Inc.,8.13,$300.11M,na,Consumer Services,Catalog/Specialty Distribution,http//www.nasdaq.com/symbol/syx,
DATA,Tableau Software Inc,54.25,$4.08B,2013,Technology,Computer Software Prepackaged Software,http//www.nasdaq.com/symbol/data,
TAHO,Tahoe Resources Inc,16.16,$5.02B,na,Basic Industries,Precious Metals,http//www.nasdaq.com/symbol/taho,
TLRD,Tailored Brands Inc,14.2,$690.77M,na,Consumer Services,Clothing/Shoe/Accessory Stores,http//www.nasdaq.com/symbol/tlrd,
TWN,Taiwan Fund Inc (The),16.96,$139.48M,1986,na,na,http//www.nasdaq.com/symbol/twn,
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,29.08,$150.81B,1997,Technology,Semiconductors,http//www.nasdaq.com/symbol/tsm,
XRS,TAL Education Group,62.89,$5.09B,2010,Consumer Services,Other Consumer Services,http//www.nasdaq.com/symbol/xrs,
TLN,Talen Energy Corporation,13.72,$1.76B,2015,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/tln,
TEGP,Tallgrass Energy GP LP,24.67,$3.88B,2015,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/tegp,
TEP,Tallgrass Energy Partners LP,48.56,$3.5B,2013,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/tep,
SKT,Tanger Factory Outlet Centers Inc,39.79,$3.82B,1993,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/skt,
TRGP,Targa Resources Inc,43,$7.17B,2010,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/trgp,
TGT,Target Corporation,75.48,$44.48B,na,Consumer Services,Department/Specialty Retail Stores,http//www.nasdaq.com/symbol/tgt,
TARO,Taro Pharmaceutical Industries Ltd.,135.53,$5.8B,na,Health Care,Major Pharmaceuticals,http//www.nasdaq.com/symbol/taro,
TTM,Tata Motors Ltd,38.63,$26.24B,na,Capital Goods,Auto Manufacturing,http//www.nasdaq.com/symbol/ttm,
TCO,Taubman Centers Inc,77.18,$4.66B,1992,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/tco,
TMHC,Taylor Morrison Home Corporation,17.17,$2.05B,2013,Capital Goods,Homebuilding,http//www.nasdaq.com/symbol/tmhc,
TCP,TC PipeLines LP,54.6,$3.7B,na,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/tcp,
TCB,TCF Financial Corporation,14.03,$2.4B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/tcb,
TCPI,TCP International Holdings Ltd.,1.42,$40.35M,2014,Consumer Durables,Building Products,http//www.nasdaq.com/symbol/tcpi,
TSI,TCW Strategic Income Fund Inc,5.38,$256.56M,na,na,na,http//www.nasdaq.com/symbol/tsi,
TEL,TE Connectivity Ltd.,60.71,$21.59B,na,Consumer Non-Durables,Electronic Components,http//www.nasdaq.com/symbol/tel,
TMH,Team Health Holdings Inc,35.24,$2.61B,2009,Technology,Professional Services,http//www.nasdaq.com/symbol/tmh,
TISI,Team Inc,32.92,$965.45M,na,Consumer Services,Other Consumer Services,http//www.nasdaq.com/symbol/tisi,
TCK,Teck Resources Ltd,16.28,$9.23B,na,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http//www.nasdaq.com/symbol/tck,
TK,Teekay Corporation,6.78,$575.17M,na,Transportation,Marine Transportation,http//www.nasdaq.com/symbol/tk,
TGP,Teekay LNG Partners L.P.,12.76,$1.02B,2005,Consumer Services,Marine Transportation,http//www.nasdaq.com/symbol/tgp,
TOO,Teekay Offshore Partners L.P.,5.2,$714.48M,2006,Consumer Services,Marine Transportation,http//www.nasdaq.com/symbol/too,
TNK,Teekay Tankers Ltd.,2.81,$438.92M,2007,Consumer Services,Marine Transportation,http//www.nasdaq.com/symbol/tnk,
GCI,TEGNA Inc.,12.1,$1.41B,2015,Consumer Services,Newspapers/Magazines,http//www.nasdaq.com/symbol/gci,
TGNA,TEGNA Inc.,21.34,$4.57B,na,Consumer Services,Broadcasting,http//www.nasdaq.com/symbol/tgna,
TRC,Tejon Ranch Co,25.21,$522.7M,na,Finance,Real Estate,http//www.nasdaq.com/symbol/trc,
HQH,Tekla Healthcare Investors,26.48,$1.02B,1987,na,na,http//www.nasdaq.com/symbol/hqh,
THQ,Tekla Healthcare Opportunies Fund,18.23,$799.9M,2014,na,na,http//www.nasdaq.com/symbol/thq,
HQL,Tekla Life Sciences Investors,19.22,$390.38M,1992,na,na,http//www.nasdaq.com/symbol/hql,
THW,Tekla World Healthcare Fund,15.46,$482.04M,2015,na,na,http//www.nasdaq.com/symbol/thw,
TDOC,Teladoc Inc,17.89,$817.67M,2015,Health Care,Medical_Nursing Services,http//www.nasdaq.com/symbol/tdoc,
TEO,Telecom Argentina Stet - France Telecom S.A.,18.17,$3.52B,na,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/teo,
TI,Telecom Italia S.P.A.,8.9,$17.38B,na,Consumer Services,Telecommunications Equipment,http//www.nasdaq.com/symbol/ti,
TDY,Teledyne Technologies Incorporated,105.6,$3.66B,na,Capital Goods,Industrial Machinery/Components,http//www.nasdaq.com/symbol/tdy,
TFX,Teleflex Incorporated,179.7,$7.91B,na,Health Care,Medical_Dental Instruments,http//www.nasdaq.com/symbol/tfx,
VIV,Telefonica Brasil S.A.,14.61,$24.67B,na,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/viv,
TEF,Telefonica SA,10.03,$49.9B,1988,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/tef,
TDA,Telephone and Data Systems Inc,25.64,na,na,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/tda,
TDE,Telephone and Data Systems Inc,25.85,na,na,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/tde,
TDI,Telephone and Data Systems Inc,27.01,na,na,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/tdi,
TDJ,Telephone and Data Systems Inc,25.74,na,na,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/tdj,
TDS,Telephone and Data Systems Inc,28.81,$3.15B,na,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/tds,
TU,TELUS Corporation,33.58,$19.87B,na,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/tu,
TDF,Templeton Dragon Fund Inc,18.77,$653.25M,na,na,na,http//www.nasdaq.com/symbol/tdf,
EMF,Templeton Emerging Markets Fund,12.86,$231.6M,1987,na,na,http//www.nasdaq.com/symbol/emf,
TEI,Templeton Emerging Markets Income Fund Inc,10.99,$527.5M,1993,na,na,http//www.nasdaq.com/symbol/tei,
GIM,Templeton Global Income Fund Inc,6.43,$862.55M,1988,na,na,http//www.nasdaq.com/symbol/gim,
TPX,Tempur Sealy International Inc,79.26,$4.63B,2003,Consumer Durables,Home Furnishings,http//www.nasdaq.com/symbol/tpx,
TS,Tenaris S.A.,29.07,$17.16B,na,Basic Industries,Steel/Iron Ore,http//www.nasdaq.com/symbol/ts,
THC,Tenet Healthcare Corporation,25.16,$2.5B,na,Health Care,Hospital/Nursing Management,http//www.nasdaq.com/symbol/thc,
TNC,Tennant Company,62.51,$1.1B,na,Technology,Industrial Machinery/Components,http//www.nasdaq.com/symbol/tnc,
TEN,Tenneco Inc.,55.9,$3.16B,na,Capital Goods,Auto PartsO.E.M.,http//www.nasdaq.com/symbol/ten,
TVC,Tennessee Valley Authority,25.9099,na,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/tvc,
TVE,Tennessee Valley Authority,25.5999,na,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/tve,
TDC,Teradata Corporation,31.43,$4.1B,na,Technology,Computer Manufacturing,http//www.nasdaq.com/symbol/tdc,
TER,Teradyne Inc,20.24,$4.1B,na,Capital Goods,Electrical Products,http//www.nasdaq.com/symbol/ter,
TEX,Terex Corporation,24.09,$2.62B,na,Capital Goods,Construction/Ag Equipment/Trucks,http//www.nasdaq.com/symbol/tex,
TX,Ternium S.A.,22.12,$4.34B,na,Basic Industries,Steel/Iron Ore,http//www.nasdaq.com/symbol/tx,
TNH,Terra Nitrogen Company LP,113.1,$2.09B,na,Basic Industries,Agricultural Chemicals,http//www.nasdaq.com/symbol/tnh,
TRNO,Terreno Realty Corporation,26.57,$1.22B,2010,Finance,Real Estate,http//www.nasdaq.com/symbol/trno,
TSO,Tesoro Corporation,76.92,$9.14B,na,Energy,Integrated oil Companies,http//www.nasdaq.com/symbol/tso,
TLLP,Tesoro Logistics LP,45.59,$4.61B,2011,Energy,Natural Gas Distribution,http//www.nasdaq.com/symbol/tllp,
TTI,Tetra Technologies Inc,6.28,$582.19M,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/tti,
TEVA,Teva Pharmaceutical Industries Limited,53.79,$49.16B,na,Health Care,Major Pharmaceuticals,http//www.nasdaq.com/symbol/teva,
TPL,Texas Pacific Land Trust,175.74,$1.41B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/tpl,
TGH,Textainer Group Holdings Limited,9.25,$523.46M,2007,Technology,Diversified Commercial Services,http//www.nasdaq.com/symbol/tgh,
TXT,Textron Inc.,40.2,$10.83B,na,Capital Goods,Aerospace,http//www.nasdaq.com/symbol/txt,
TTF,Thai Fund Inc (The),8.38,$103.73M,1988,na,na,http//www.nasdaq.com/symbol/ttf,
AES,The AES Corporation,12,$7.91B,na,Basic Industries,Electric Utilities Central,http//www.nasdaq.com/symbol/aes,
BX,The Blackstone Group L.P.,27.87,$33.24B,2007,Finance,Investment Managers,http//www.nasdaq.com/symbol/bx,
SCHW,The Charles Schwab Corporation,30.14,$39.88B,na,Finance,Investment Bankers/Brokers/Service,http//www.nasdaq.com/symbol/schw,
SRV,The Cushing MLP Total Return Fund,12.91,$86.94M,na,na,na,http//www.nasdaq.com/symbol/srv,
GRX,The Gabelli Healthcare & Wellness Trust,11.23,$222.89M,na,na,na,http//www.nasdaq.com/symbol/grx,
GDL,The GDL Fund,9.99,$195.02M,2007,na,na,http//www.nasdaq.com/symbol/gdl,
THG,The Hanover Insurance Group Inc,78.52,$3.36B,na,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/thg,
THGA,The Hanover Insurance Group Inc,26.5,na,na,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/thga,
RUBI,The Rubicon Project Inc,9.21,$450.56M,2014,Technology,Computer Software Programming Data Processing,http//www.nasdaq.com/symbol/rubi,
TRV,The Travelers Companies Inc,116.98,$33.72B,na,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/trv,
TMO,Thermo Fisher Scientific Inc,154.97,$61.1B,na,Capital Goods,Industrial Machinery/Components,http//www.nasdaq.com/symbol/tmo,
THR,Thermon Group Holdings Inc,19.98,$644.51M,2011,Energy,Industrial Machinery/Components,http//www.nasdaq.com/symbol/thr,
TPRE,Third Point Reinsurance Ltd.,12.67,$1.35B,2013,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/tpre,
TSLF,THL Credit Senior Loan Fund,16.45,$122.04M,2013,na,na,http//www.nasdaq.com/symbol/tslf,
TCRX,THL Credit Inc,25.75,na,2014,na,na,http//www.nasdaq.com/symbol/tcrx,
TCRZ,THL Credit Inc,25.6575,na,2015,na,na,http//www.nasdaq.com/symbol/tcrz,
TRI,Thomson Reuters Corp,41.28,$30.9B,na,Consumer Services,Publishing,http//www.nasdaq.com/symbol/tri,
THO,Thor Industries Inc,77.58,$4.07B,na,Consumer Non-Durables,Homebuilding,http//www.nasdaq.com/symbol/tho,
TDW,Tidewater Inc.,3.32,$156.27M,na,Consumer Services,Marine Transportation,http//www.nasdaq.com/symbol/tdw,
TIER,TIER REIT Inc,16.23,$774.92M,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/tier,
TIF,Tiffany & Co.,67.43,$8.5B,1987,Consumer Services,Consumer Specialties,http//www.nasdaq.com/symbol/tif,
TLYS,Tilly's Inc,6.37,$181.54M,2012,Consumer Services,Clothing/Shoe/Accessory Stores,http//www.nasdaq.com/symbol/tlys,
TSU,TIM Participacoes S.A.,13.19,$6.38B,na,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/tsu,
TIME,Time Inc.,14.23,$1.42B,2014,Consumer Services,Newspapers/Magazines,http//www.nasdaq.com/symbol/time,
TWX,Time Warner Inc.,81.05,$63.04B,na,Consumer Services,Television Services,http//www.nasdaq.com/symbol/twx,
TKR,Timken Company (The),33.54,$2.63B,na,Capital Goods,Metal Fabrications,http//www.nasdaq.com/symbol/tkr,
TMST,Timken Steel Corporation,9.77,$432.04M,2014,Basic Industries,Steel/Iron Ore,http//www.nasdaq.com/symbol/tmst,
TWI,Titan International Inc,9.07,$490.2M,na,Basic Industries,Steel/Iron Ore,http//www.nasdaq.com/symbol/twi,
TJX,TJX Companies Inc (The),77.97,$51.54B,na,Consumer Services,Clothing/Shoe/Accessory Stores,http//www.nasdaq.com/symbol/tjx,
TOL,Toll Brothers Inc.,28.76,$4.77B,na,Capital Goods,Homebuilding,http//www.nasdaq.com/symbol/tol,
TR,Tootsie Roll Industries Inc,36.94,$2.31B,na,Consumer Non-Durables,Specialty Foods,http//www.nasdaq.com/symbol/tr,
BLD,TopBuild Corp.,34.16,$1.31B,2015,Basic Industries,Engineering & Construction,http//www.nasdaq.com/symbol/bld,
TMK,Torchmark Corporation,62.03,$7.43B,na,Finance,Life Insurance,http//www.nasdaq.com/symbol/tmk,
TTC,Toro Company (The),94.13,$5.18B,na,Capital Goods,Tools/Hardware,http//www.nasdaq.com/symbol/ttc,
TD,Toronto Dominion Bank (The),44.28,$82.09B,na,Finance,Commercial Banks,http//www.nasdaq.com/symbol/td,
NDP,Tortoise Energy Independence Fund Inc,16.09,$233.56M,2012,na,na,http//www.nasdaq.com/symbol/ndp,
TYG,Tortoise Energy Infrastructure Corporation,32.96,$1.6B,2004,na,na,http//www.nasdaq.com/symbol/tyg,
NTG,Tortoise MLP Fund Inc,20.28,$953.16M,2010,na,na,http//www.nasdaq.com/symbol/ntg,
TTP,Tortoise Pipeline & Energy Fund Inc,19.78,$198.12M,2011,na,na,http//www.nasdaq.com/symbol/ttp,
